code	gen1	gen2	gen3	gen4	gen5	gen6	gen7	gen8	gen9	gen10	gen11	gen12	gen13	gen14	gen15	gen16	gen17	gen18	gen19	gen20	gen21	gen22	gen23	gen24	gen25	gen26	gen27	altitude	pluvio_yr	forest	pluvio_1	pluvio_2	pluvio_3	pluvio_4	pluvio_5	pluvio_6	pluvio_7	pluvio_8	pluvio_9	pluvio_10	pluvio_11	pluvio_12	geology	evi_1	evi_2	evi_3	evi_4	evi_5	evi_6	evi_7	evi_8	evi_9	evi_10	evi_11	evi_12	evi_13	evi_14	evi_15	evi_16	evi_17	evi_18	evi_19	evi_20	evi_21	evi_22	evi_23	lon	lat	surface
3195	8	3	4	4	0	0	0	5	0	31	38	6	32	7	3	2	1	0	4	2	13	0	3	17	43	0	0	496,117980957	1438,2221679688	7	27,382314682	52,7399559021	106,7468185425	106,4399337769	106,3292160034	158,056350708	172,0107116699	181,9597320557	167,8358764648	184,2268829346	91,6577835083	33,7338600159	3	0,3578134477	0,3759653866	0,3977510929	0,4442357421	0,4336678982	0,5131751895	0,4797800779	0,5113711953	0,5221749544	0,5125089884	0,4556600451	0,4558800161	0,4450077713	0,4551911056	0,4716678858	0,4512527585	0,4849513769	0,5055580735	0,4768722057	0,4581497908	0,4358819723	0,4151174724	0,3613406122	17,5049296183	3,4504791798	10
2430	13	2	1	5	0	2	0	18	0	18	35	2	48	1	1	2	0	0	0	0	8	0	8	6	35	1	0	448,1705932617	1469,6666259766	7	47,4902572632	75,9608078003	123,6863708496	126,9705505371	139,3726043701	115,0588302612	135,2940673828	140,6471099854	159,1177368164	178,4216156006	101,8921661377	57,931427002	3	0,3443980813	0,3599947691	0,3880702555	0,4282446206	0,473831892	0,4942845702	0,4665439725	0,5141014457	0,5063691139	0,4705257416	0,475764215	0,441606611	0,4613341689	0,428183347	0,4418646395	0,4630425572	0,4783523083	0,436426729	0,4500514567	0,4205139875	0,4102010727	0,4003306031	0,3355239332	16,8677358698	2,6258755053	16,5
149	6	4	0	2	7	5	0	10	0	9	15	4	16	0	1	1	0	0	1	4	0	1	19	15	5	32	4	638,9664916992	1452	6	34,4992713928	56,8320579529	134,3320617676	170,5021820068	167,334777832	137,0025482178	116,3313369751	126,161567688	184,8333282471	214,6655731201	141,1643066406	32,9998168945	5	0,3541205227	0,3720262647	0,3868294358	0,4237547517	0,431697011	0,461145401	0,5002437234	0,4891344607	0,5072911978	0,4831184745	0,4619367123	0,4335657656	0,4402392507	0,4261132181	0,3817367256	0,4231716692	0,4801605046	0,4856461287	0,4542691112	0,4198592007	0,4384675622	0,4185273647	0,3547206223	13,9066590388	3,0381773425	17
2426	5	4	1	0	0	1	0	0	1	9	11	6	20	0	1	3	1	0	0	1	7	2	3	4	17	5	0	468,4664611816	1484	6	58,5418281555	83,4129486084	139,3764190674	128,1592102051	137,6950683594	110,7031021118	129,3418731689	143,8722839355	164,5138244629	172,4973602295	110,8071136475	67,4451599121	3	0,3305685818	0,3599497974	0,3679717183	0,4253630638	0,4519129694	0,4762140512	0,4792719483	0,4866379201	0,4891589582	0,4599560797	0,4503533542	0,4295757413	0,4477849007	0,4161071777	0,456120491	0,4397843778	0,4790345132	0,4670860171	0,4618793428	0,4655322731	0,4139492214	0,3932575285	0,3377034366	16,8677358698	2,4759475645	9
1571	0	5	0	0	0	2	0	6	0	7	5	10	14	8	0	1	0	0	22	0	0	0	1	6	13	1	0	544,9919433594	1534,7778320313	3	25,1810092926	52,9044265747	130,5364532471	138,2478790283	140,4291229248	147,7756500244	153,127456665	182,9202423096	187,0406951904	211,9826965332	103,3055114746	34,353969574	3	0,2822699249	0,2869159877	0,3140913248	0,3407161236	0,3734169602	0,4096256793	0,4212849438	0,4496887922	0,4671261609	0,4524998367	0,4587665498	0,4449938238	0,4401547313	0,4227177799	0,446525991	0,4464770555	0,4593678415	0,4619423747	0,424592495	0,3987945914	0,3765889108	0,3534171581	0,2938133478	16,2305421214	3,4504791798	9,5
2688	15	5	0	1	0	0	0	16	0	4	32	4	30	4	0	2	0	0	0	2	7	1	14	14	19	0	0	434,2836608887	1472	7	62,1666679382	79	134	125,6666641235	127,1666641235	113,8333358765	127,3333358765	144,3333282471	162,5	176,5	111,3333358765	67,5	6	0,3252348006	0,3781149983	0,3607282043	0,4307924807	0,4917925894	0,4863354564	0,4770083725	0,5028563142	0,4891302288	0,4544487298	0,474183768	0,4317067266	0,4405549169	0,4092318416	0,4595167935	0,4599430561	0,48789379	0,4650121927	0,4350752831	0,4566696882	0,4514601827	0,3975887597	0,3488665521	17,0551457959	2,4009835941	15
2736	5	0	1	0	0	1	0	0	0	5	15	4	12	3	0	1	3	0	0	0	0	0	5	1	5	4	3	409,3398742676	1468,8889160156	7	64,0119094849	79,6238098145	133,0190429688	126,3642807007	121,1255874634	112,3196411133	131,1839294434	142,1374969482	156,3232116699	179,1494140625	111,8523712158	63,8351135254	6	0,3283461332	0,3614047766	0,3780618012	0,4282375574	0,4668208659	0,5021910071	0,476082474	0,5026320219	0,48393327	0,4837961495	0,474000901	0,4352551997	0,4460028708	0,4222477973	0,4693466425	0,4758561254	0,4999354184	0,486233145	0,4706602991	0,4669075012	0,4344311059	0,4117326438	0,350959748	17,0926277811	2,3260196237	5
3524	1	0	3	0	0	0	0	23	1	11	14	36	5	1	0	0	1	1	29	0	0	1	7	32	45	10	5	419,0679016113	1425	1	45,2137107849	56,0698280334	108,3564605713	126,3143310547	112,5884094238	156,8370056152	161,9874267578	157,654083252	150,5146789551	158,3055419922	94,7418441772	31,2697162628	2	0,3719615638	0,3821426034	0,4269149303	0,4223711193	0,4522639513	0,4911436439	0,5206338763	0,5355817676	0,501689136	0,5299863219	0,5013432503	0,4806743264	0,4805735946	0,4993263483	0,4993211329	0,534956038	0,5344897509	0,5044475198	0,5074765682	0,4992846549	0,4740785062	0,4565292597	0,3795650303	18,0671593963	3,5629251354	5,5
464	1	0	0	0	2	2	7	7	3	95	50	19	12	0	1	0	2	0	0	2	0	0	10	4	11	92	96	533,4992675781	1420,3333740234	1	56,6954116821	82,3908233643	130,2040557861	154,5114746094	137,8419647217	106,1149749756	110,3765106201	104,3506011963	155,5546417236	189,5144348145	121,9827270508	58,7384681702	1	0,3526036143	0,3438816667	0,4088739753	0,460693568	0,4253118336	0,5115984082	0,4987516701	0,525842905	0,5436449647	0,5370561481	0,4797482491	0,4760933816	0,4408670962	0,4457699656	0,4753983617	0,5213608742	0,5237978697	0,5336219072	0,4870348275	0,4554837048	0,4309079349	0,4491249025	0,3357312381	15,0686005801	2,1386096977	13
2530	4	0	0	0	1	0	2	2	1	14	26	9	10	0	0	1	0	1	0	0	1	1	7	9	21	37	5	461,7166442871	1478,4444580078	7	54,6986122131	78,3925857544	131,0686950684	127,310836792	134,6745300293	112,8786468506	134,4558868408	141,713973999	160,9514160156	174,3209381104	107,2787094116	64,5749282837	6	0,320089221	0,3555900753	0,3800324202	0,4354222715	0,4433887303	0,4756496251	0,471378684	0,5000698566	0,4905080199	0,4716896415	0,4712132514	0,4474384785	0,4528482556	0,4611245394	0,4485369325	0,4363856018	0,4974281192	0,4591362476	0,4659544826	0,4429342747	0,4206070006	0,4013407528	0,3451449871	16,9426998403	2,5134295497	10
3542	3	8	0	0	0	0	1	0	0	15	21	42	23	1	5	2	3	8	26	0	8	1	4	36	24	15	5	386,8945007324	1446	1	53,1467399597	55,1690139771	119,6889343262	128,8614654541	116,1631469727	160,6619873047	151,1526031494	149,4976501465	155,6502532959	156,6936340332	99,4882736206	36,0211029053	3	0,3545895517	0,3742666841	0,3985284865	0,4650927782	0,4381503165	0,4648411572	0,4919134676	0,5441898704	0,4958550334	0,5401860476	0,4785333276	0,4618463814	0,4613163769	0,4820567071	0,4839342535	0,5042232275	0,5298089981	0,5032282472	0,4959352016	0,5036873817	0,4610852897	0,4462502897	0,3736284673	18,1421233668	3,3380332242	10,5
1926	1	0	0	0	1	0	0	0	0	4	9	5	22	1	1	0	0	0	0	0	2	0	0	4	4	5	0	350,9329223633	1465,6666259766	3	71,5271911621	76,352973938	149,045791626	144,9954376221	128,5966033936	109,3175354004	121,0129776001	104,825592041	150,8481903076	168,5004425049	143,2866821289	83,2470321655	6	0,3214188814	0,318100661	0,3755437732	0,3950167894	0,4133039713	0,4640277326	0,4510241151	0,4485009015	0,4619228542	0,4388629198	0,4199766219	0,3905093968	0,3878274858	0,4049336016	0,434432745	0,4285762608	0,4455941916	0,4485789239	0,4308297634	0,4394460022	0,425667733	0,3967978358	0,3509369493	16,530398003	1,463933964	6
601	6	0	0	0	0	0	0	0	0	29	3	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	557,7497558594	1514,3333740234	2	90,1705551147	94,1194458008	131,9055633545	145,8622283936	136,6888885498	123,3622207642	76,6405563354	86,9816665649	162,7716674805	201,7861175537	160,1916656494	116,7283325195	1	0,3648793399	0,4343733191	0,4538874626	0,4885290265	0,5008417964	0,5120574236	0,5533892512	0,5456597209	0,5444502831	0,5114963651	0,5080623627	0,4715280831	0,4801087677	0,4632746279	0,4818946123	0,469537735	0,5574237108	0,5548558235	0,4952335358	0,4876738787	0,4754016101	0,4552454352	0,3789556324	15,4059384469	1,2015600676	5
859	5	6	0	0	4	0	16	14	0	8	36	9	3	0	0	0	11	0	23	0	0	0	6	12	23	76	52	551,4544067383	1364	4	20,3332176208	50,6688766479	133,8408813477	117,8351974487	138,5076751709	143,8361206055	156,1669006348	152,0022125244	173,1664428711	162,3390197754	78,8378677368	23,8358917236	5	0,3253529072	0,3134786189	0,319298774	0,3466904163	0,3967372775	0,4416225851	0,4824810922	0,5365213752	0,5319572687	0,5426024199	0,5628787279	0,5625619292	0,5453096032	0,5172824264	0,520496726	0,5197492838	0,5488032103	0,5469094515	0,4903843105	0,4819042981	0,4540062249	0,4023550749	0,3517157435	15,5933483729	4,0127089578	11,5
2259	0	0	0	0	0	3	0	2	0	6	18	8	11	0	0	1	0	0	0	0	0	0	2	8	18	20	1	370,8006896973	1444,2221679688	6	68,1339492798	77,4641952515	145,3231658936	135,6339569092	122,9182128906	102,130859375	140,6533966064	107,2904510498	147,5972595215	167,5388946533	132,3793182373	67,6472167969	6	0,316981554	0,3787639439	0,4164326787	0,4042668641	0,4270161092	0,4914789796	0,4963459373	0,4902535975	0,4916004539	0,4726652205	0,4665924609	0,4264639914	0,4374915361	0,4626250267	0,4308506846	0,4539973438	0,4962192476	0,4622761309	0,488129884	0,4728999436	0,4607588053	0,4410154819	0,3639790118	16,7552899142	1,6888258752	4,5
990	5	0	0	0	0	0	0	0	0	31	7	0	9	0	0	0	0	0	0	0	3	1	0	1	0	1	0	460,8651428223	1479	1	84,9812698364	86,224571228	137,6755981445	149,2994842529	119,8520584106	107,1845321655	94,032989502	91,7950134277	162,5383148193	181,9429626465	159,9527587891	99,9812698364	1	0,3446010351	0,3706856668	0,4190935791	0,4852480292	0,495267421	0,5364029408	0,5274093151	0,517100215	0,5159931183	0,5019299388	0,4858782291	0,4541117847	0,4505599141	0,4761571586	0,481354624	0,495921731	0,5336819291	0,4715183377	0,4639646411	0,4622831047	0,4523296952	0,4401276708	0,3654331267	15,7057943285	1,3889699936	5
1169	2	0	0	0	0	1	0	19	1	2	2	0	3	1	0	0	0	0	43	0	1	0	2	0	3	0	0	471,3190917969	1471,5555419922	5	74,1202850342	75,1374664307	138,7766113281	140,5068359375	123,4432754517	114,1735153198	103,6546554565	101,5498733521	160,0171813965	175,3968963623	149,7989654541	94,4089126587	3	0,3884091377	0,3878753781	0,4380840659	0,4676035047	0,5083824992	0,5345941782	0,5252056122	0,5151159763	0,5129918456	0,5114898086	0,4693621099	0,4501968026	0,4528175592	0,465990454	0,4839581251	0,5057202578	0,5073597431	0,513446033	0,4875475466	0,4863696992	0,4886231422	0,4666902721	0,3721731901	15,8557222694	1,5388979344	4,5
2528	0	2	0	0	0	0	0	0	0	9	6	0	6	2	2	0	0	0	0	3	7	2	3	0	14	1	0	455,5215148926	1476,8889160156	6	60,4276733398	81,6499023438	136,401473999	126,9916152954	131,9696044922	112,1771469116	128,1614227295	144,4989471436	163,6593322754	174,0157165527	111,5817642212	67,831237793	6	0,336443007	0,3620977104	0,3673681617	0,4282847345	0,4576817155	0,4743543565	0,4672298133	0,4951081574	0,4895104766	0,4599080682	0,4644074142	0,4280369282	0,4555698633	0,4130677581	0,4617068768	0,4618681073	0,4867378771	0,4420263171	0,4642159939	0,4601131082	0,4274719656	0,3864837885	0,3399425447	16,9426998403	2,4384655793	4,5
2793	6	1	3	0	0	0	4	1	3	21	48	13	40	5	3	2	1	0	1	5	28	0	7	2	4	16	0	395,3285522461	1448	7	57,1666679382	71,8333358765	117,3333358765	122,3333358765	124,1666641235	107,8333358765	132,8333282471	135,3333282471	151,8333282471	173,3333282471	95	55,1666679382	6	0,3435918391	0,3755859137	0,4127700031	0,4569855332	0,4971152246	0,4889757335	0,5053762794	0,5227603912	0,5201177001	0,5026826262	0,4768894315	0,4467144608	0,4511030316	0,4298597574	0,4524670839	0,4761235714	0,4678016603	0,4546299875	0,4494225979	0,4576199651	0,4319339097	0,4218437672	0,3505980968	17,1301097663	2,6633574905	18
1701	5	0	1	0	2	2	1	1	1	41	39	6	53	0	9	0	1	0	0	6	11	0	15	4	3	13	6	378,9722900391	1414	5	69,9310836792	76,1817169189	136,7919769287	128,6390991211	122,7618789673	107,5839614868	123,4887542725	114,6804504395	143,7355804443	165,5852203369	134,3333282471	72,7743988037	6	0,3531253934	0,4025569558	0,4382039011	0,4706323445	0,4634757638	0,5301482081	0,4913712144	0,5136719942	0,5338065028	0,5030077696	0,4640330076	0,4566010237	0,4486079812	0,455952853	0,4852615297	0,472872287	0,5258275867	0,5117936134	0,4773154855	0,4987879992	0,4554757178	0,4456652999	0,385620743	16,342988077	1,7637898456	16,5
3293	10	1	0	0	0	0	6	0	7	36	56	8	13	8	2	5	29	2	10	1	5	0	3	7	11	58	30	368,6252441406	1440	1	58,3437347412	77,3544616699	111,4068756104	131,6517028809	108,9904022217	132,1427764893	137,4699707031	142,7785797119	161,137588501	156,9902801514	104,6373062134	50,5306243896	6	0,3311032057	0,3546932638	0,3877639472	0,4573429823	0,4519177973	0,5118632913	0,5080373287	0,5399529338	0,5255376697	0,5111335516	0,4860188663	0,4646220207	0,4609541297	0,4312030077	0,4709163308	0,4880999327	0,4848923087	0,4894597828	0,4574033022	0,4843679965	0,4671926498	0,4271883667	0,3460052311	17,6548575591	2,5883935201	20
2503	1	0	0	3	0	0	0	9	0	20	22	1	22	4	3	8	0	0	3	1	9	1	6	21	111	0	0	533,3040161133	1463	7	35,1666679382	52,6666679382	131,3333282471	113,5	127,5	143,5	154,3333282471	185,6666717529	171,5	195,3333282471	93,6666641235	25,1666660309	3	0,3422201276	0,3591231108	0,4161452353	0,4257982373	0,4865070283	0,5083548427	0,4611245692	0,5028817654	0,4708240628	0,4984638393	0,4637492597	0,4263955951	0,4582609236	0,4512679875	0,4643584788	0,4522923529	0,488664031	0,4512057602	0,4323848188	0,4549612999	0,4247989953	0,3980843127	0,3421095908	16,905217855	3,487961165	10,5
1090	0	0	0	0	0	2	0	14	1	16	3	0	2	0	3	0	0	0	1	1	3	0	1	4	16	6	0	422,9157714844	1475,1975097656	5	63,0146179199	73,6755981445	139,2100067139	139,4931335449	132,1739959717	117,9618453979	111,8572692871	104,8456344604	152,2241210938	178,5347137451	128,5028533936	92,1756591797	1	0,3466830254	0,3488661647	0,4305196106	0,454279691	0,5106679797	0,5343400836	0,4818066061	0,5222173929	0,518464148	0,4938809574	0,4628156126	0,4338975251	0,461928755	0,4687940478	0,4507712722	0,4766842723	0,519778192	0,5142192245	0,4775904417	0,4820757806	0,4657672346	0,4081977904	0,3496600688	15,780758299	1,6888258752	5
3176	7	3	0	0	1	1	4	35	9	24	24	12	18	15	0	2	6	0	83	3	3	0	8	13	25	23	6	375,0900878906	1443	7	59,6536064148	75,5517654419	117,6435546875	128,8881378174	110,3182983398	119,6030502319	131,9051513672	139,5531616211	153,4817657471	163,3380737305	99,3167953491	54,4695625305	6	0,3362898231	0,3612665534	0,3932269514	0,4501829445	0,439725697	0,491243124	0,5018894672	0,5343002677	0,4998706579	0,4998495877	0,4763072133	0,4287887514	0,4447305501	0,4348322153	0,4754889011	0,4722554982	0,5030421019	0,4834368825	0,4603550136	0,4715544283	0,4636542797	0,4214164019	0,365809679	17,5049296183	2,5509115349	20,5
874	3	0	0	0	0	1	1	24	0	31	6	0	11	3	0	2	1	0	4	15	2	0	4	14	17	0	0	476,1767578125	1435,3333740234	2	86,293258667	88,8585357666	129,3140411377	139,9159698486	128,3660583496	106,922668457	70,2517623901	81,6404190063	149,0589599609	194,6636047363	168,40284729	98,1739044189	1	0,3942457736	0,409321934	0,4273282588	0,4841502309	0,4985112846	0,5075253844	0,5287923813	0,5524920821	0,5097339749	0,5082822442	0,4908398986	0,4734482765	0,4666048586	0,454934299	0,4729720652	0,488016367	0,5415700078	0,5472888947	0,5083962083	0,5188625455	0,483025223	0,4661399722	0,3834782839	15,6308303581	0,9766681564	9,5
2045	1	0	0	0	0	0	11	0	3	11	13	16	13	4	2	0	1	0	4	3	0	0	0	2	5	53	1	355,8204345703	1441	3	70,4890975952	77,1503143311	141,398727417	134,475479126	123,1748428345	103,4400482178	139,3060760498	106,6721115112	141,898727417	169,5299682617	135,6802978516	68,9890975952	6	0,2946009636	0,3409950733	0,3784656823	0,3930273354	0,3937584758	0,4664056897	0,446107775	0,4514373839	0,4675962031	0,4363328516	0,4231501818	0,4007496834	0,4022097588	0,3957532644	0,4188251197	0,4251382649	0,4724896848	0,4632979929	0,4327142835	0,4428616166	0,411323458	0,417486757	0,3355033994	16,6053619734	1,65134389	8
1444	0	0	0	0	0	1	0	0	1	72	7	1	0	1	0	1	0	0	0	1	1	0	2	0	0	0	0	373,4286499023	1446	5	80,0143356323	87,6943588257	149,5415496826	150,0069274902	116,1869506836	104,9099884033	90,0623168945	100,1805114746	150,0830841064	165,8689422607	160,0420379639	96,3684463501	6	0,348247081	0,3580175936	0,429643333	0,4449121952	0,4802452922	0,5073685646	0,4792508185	0,4952883124	0,5106729269	0,483823508	0,4700222015	0,4238576591	0,4237093329	0,438792944	0,5054476857	0,4772883654	0,505990386	0,5069694519	0,4780447185	0,4756390452	0,4697092772	0,4249250591	0,3817696571	16,155578151	1,1640780824	4
1034	1	0	0	0	0	2	0	0	0	14	3	0	2	2	0	0	0	0	13	0	0	0	0	3	2	19	0	488,029296875	1474,6666259766	2	86,0725097656	88,5991439819	134,9781188965	148,5168762207	119,7270584106	106,0772705078	91,2365722656	91,2439346313	160,2510681152	182,4227294922	161,91796875	99,8647155762	3	0,376603812	0,4122265875	0,4422556758	0,508554399	0,5153847337	0,5442897677	0,5367552042	0,527182281	0,5444199443	0,5064239502	0,496130228	0,474946022	0,4725137651	0,4799788296	0,5028979182	0,5177398324	0,5556325912	0,5215062499	0,5001617074	0,4952931106	0,4751085639	0,4826945066	0,3928270042	15,7432763137	1,276524038	5
686	3	1	0	3	7	2	11	0	1	39	36	53	52	0	2	0	1	0	0	1	5	0	12	2	1	100	61	460,2073669434	1462	1	54,7710800171	76,3400726318	143,8493041992	140,3348388672	139,94090271	109,5380706787	114,3953399658	115,1084747314	156,7863464355	188,1719207764	130,4808807373	66,2870407104	1	0,3572385311	0,3612295091	0,4293081164	0,4377038777	0,4360911548	0,5162949562	0,5521225333	0,5588099957	0,554245472	0,530526042	0,5233588219	0,4664055109	0,4662244022	0,4410989285	0,4597002268	0,5342534781	0,519102037	0,4924388826	0,4632709324	0,5004966259	0,4329607487	0,4354864359	0,343634665	15,4809024173	2,1760916829	20,0009782833
3325	0	1	0	0	0	0	2	9	2	41	20	0	2	13	0	16	4	0	10	0	2	0	3	14	16	8	0	377,5263671875	1415,2221679688	1	49,2198905945	79,8439559937	107,9397277832	126,2127838135	113,535446167	134,1985473633	132,2801513672	149,1524658203	148,7837524414	162,1134338379	108,294303894	42,5213012695	6	0,3572313488	0,3718259335	0,3866312206	0,4740757346	0,4665774405	0,5170018673	0,5246679187	0,5250042081	0,5211080909	0,5117093325	0,498118937	0,473195672	0,4573902488	0,4304327667	0,5113490224	0,5040938854	0,5134307742	0,5048671961	0,4800239503	0,4631732702	0,4780840576	0,4344141781	0,3649393916	17,6923395443	2,7758034461	10
891	5	0	1	0	1	2	1	0	1	78	18	0	23	0	0	0	0	0	15	0	23	0	2	1	0	18	0	641,0698242188	1495,8889160156	7	29,3053359985	65,1490097046	123,1713485718	142,7949676514	135,5800323486	141,5535430908	151,9693450928	156,5432434082	192,2756652832	212,0015716553	107,5955657959	33,8132972717	5	0,3482817411	0,3946274519	0,4413872361	0,4583240151	0,5259175897	0,5471875668	0,5358040929	0,550922513	0,5281768441	0,4944851696	0,5016342998	0,4417329431	0,4764907956	0,4435220659	0,456687212	0,4914183319	0,4869882166	0,4328318238	0,4413512945	0,436740011	0,4322343469	0,40520823	0,3505949378	15,6308303581	3,300551239	7
2007	4	0	1	1	0	0	0	2	0	8	5	0	6	0	2	3	0	0	0	0	2	0	4	2	7	0	0	621,5733642578	1459,2592773438	7	35,1252937317	52,7626647949	121,0577316284	122,5511627197	130,9385986328	142,3795318604	139,7233428955	169,6609954834	178,5985870361	198,3583221436	90,3667907715	35,5164642334	3	0,3592988253	0,3919725418	0,4179844558	0,4330849349	0,479998976	0,5009174347	0,4817093313	0,5158901215	0,4893650711	0,4911513627	0,467068553	0,4062048495	0,4766952991	0,4520789385	0,440942049	0,4413333237	0,5423283577	0,4430063367	0,4638618827	0,4304409027	0,4566103518	0,4057607055	0,3600058258	16,5678799882	3,300551239	5
2419	1	0	0	0	0	1	0	4	2	8	16	9	2	4	0	0	2	0	0	0	1	0	3	5	13	21	14	394,4066467285	1480,6666259766	7	66,1960449219	75,7059326172	146,4216156006	136,7843322754	123,7745819092	105,1077651978	149,9901123047	131,362701416	157,2843933105	185,0294494629	120,0294494629	65,9020462036	6	0,3485315144	0,3694197536	0,3875619769	0,4096156061	0,4616524279	0,4748956859	0,4760950208	0,4952022433	0,4876432717	0,4835643172	0,4817408621	0,4522024393	0,4597674608	0,4343859553	0,4710870385	0,4618574679	0,5063183904	0,4839997292	0,4882399142	0,4490154386	0,4457853138	0,4010446668	0,3626590967	16,8677358698	2,026163742	7,5
1515	6	0	1	0	5	2	5	0	3	35	40	26	19	3	5	0	0	1	2	1	8	0	12	2	7	44	11	435,2995605469	1435	1	58,9382133484	72,5875778198	142,0639801025	131,5974578857	143,4535827637	104,1506958008	125,8565063477	128,3625946045	151,1955108643	166,9863433838	115,6290435791	71,1093063354	1	0,3596172333	0,3718344271	0,4306513965	0,4510523975	0,4618588984	0,5129290819	0,5177864432	0,524704814	0,5117252469	0,4933241606	0,4891873896	0,4529820085	0,4601785839	0,4468222857	0,4947809875	0,4622191787	0,505815804	0,5108388066	0,4953248203	0,4781858027	0,451918751	0,417976886	0,355923444	16,1930601362	2,0636457272	18
3007	4	5	3	0	1	0	0	21	0	14	26	5	29	0	2	0	0	0	0	0	8	0	12	16	48	4	0	486,9447021484	1404	1	45,170211792	68,892364502	102,3593063354	117,6479721069	114,5517501831	130,2333831787	139,1668548584	161,8594970703	161,7888641357	169,9000396729	97,3963012695	40,4962615967	6	0,362298429	0,3809399307	0,42086339	0,4458023906	0,4849969447	0,5324347019	0,5329903364	0,5513648391	0,5324973464	0,4905301332	0,4797233641	0,4577424228	0,478705138	0,4874985516	0,4733164608	0,4902187288	0,5193351507	0,5051348209	0,4750575423	0,4776891768	0,4790381789	0,4365579486	0,371759057	17,3175196923	2,9632133721	10
1480	1	6	2	0	4	1	16	35	2	60	46	41	46	3	1	1	10	0	52	11	20	1	12	32	48	64	42	539,7363891602	1516,6666259766	1	22,366186142	52,7548942566	147,9501647949	149,5102081299	171,6811828613	144,4687805176	146,4261474609	170,8356628418	178,8384399414	211,8967590332	93,2315368652	25,4257678986	5	0,3458870947	0,373318553	0,4078481793	0,4419265389	0,4831158817	0,5258604288	0,5332302451	0,543769598	0,5425461531	0,5193527937	0,5395908952	0,5057354569	0,4870543182	0,466896981	0,5018840432	0,4730700254	0,5188378692	0,5052282214	0,4840439558	0,4583073854	0,4514676929	0,4141225219	0,3710277975	16,155578151	3,7878170466	22
